                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                  2.134,                 1.4485,                 1.9714,                0.70151,                0.49572,                0.57523,                  0.202,                 2.7079,                 2.1667,                 2.3391,                0.00901,                0.00901,                0.00901
                    102,                 2.0529,                 1.4295,                  1.908,                0.95678,                0.47368,                0.59239,                0.22936,                  2.721,                 1.9195,                 2.3236,              0.0090001,              0.0090001,              0.0090001
                    103,                 2.1088,                 1.3465,                 1.9308,                0.89078,                0.47368,                 0.5615,                 0.2442,                 2.5328,                  1.946,                 2.2067,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.9576,                 1.2933,                 1.8595,                0.83069,                0.47368,                0.61961,                0.28625,                 2.3706,                 1.9056,                 2.0242,              0.0089803,              0.0089803,              0.0089803
                    105,                  1.995,                 1.2969,                 1.8717,                0.90421,                0.47368,                0.60218,                0.30033,                 2.4356,                 1.7861,                 2.0926,              0.0089704,              0.0089704,              0.0089704
                    106,                 2.0439,                 1.3103,                  1.916,                0.70111,                0.57895,                0.65033,                0.28751,                 2.5797,                 1.4848,                 2.2324,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.9898,                 1.3936,                 1.8612,                0.75853,                0.49704,                0.57807,                0.29134,                 2.4902,                 1.5701,                 2.2066,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.9648,                 1.3719,                 1.8154,                0.62355,                0.63158,                0.61819,                 0.3307,                 2.5066,                 1.5565,                 2.2313,              0.0089407,              0.0089407,              0.0089407
                    109,                 2.1267,                 1.5046,                 1.9114,                0.57053,                0.68421,                0.48235,                  0.245,                 2.1978,                 1.6298,                 1.9802,              0.0089308,              0.0089308,              0.0089308
                    110,                 2.0207,                 1.3698,                 1.8965,                 0.6063,                0.64898,                0.52253,                0.24016,                 2.7071,                 1.7879,                 2.3311,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.9739,                 1.2917,                 1.8685,                0.67319,                0.57895,                0.60293,                0.31335,                 2.7003,                 1.4581,                 2.4015,               0.008911,               0.008911,               0.008911
                    112,                 1.9689,                 1.3467,                 1.8595,                0.82263,                0.47368,                0.61511,                0.29386,                 2.7019,                 1.5306,                  2.568,              0.0089011,              0.0089011,              0.0089011
                    113,                  2.071,                 1.4772,                  1.958,                0.68725,                0.52632,                0.56164,                0.31147,                 2.4108,                 1.5639,                 2.3096,              0.0088912,              0.0088912,              0.0088912
                    114,                 2.0129,                 1.4182,                 1.8888,                0.57221,                0.57895,                0.51332,                0.26268,                 2.5981,                 1.6723,                 2.2744,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.9153,                 1.3934,                 1.8378,                0.88499,                0.68421,                0.73235,                0.34529,                 2.3314,                  1.456,                 1.9802,              0.0088714,              0.0088714,              0.0088714
                    116,                 2.0116,                  1.307,                 1.8123,                0.45036,                0.52632,                0.39393,                0.13425,                 3.3148,                  2.077,                 2.9821,              0.0088615,              0.0088615,              0.0088615
                    117,                 2.1005,                 1.3833,                 1.9346,                 0.5876,                0.57895,                0.52947,                0.23425,                 3.0332,                 1.8747,                 2.7199,              0.0088516,              0.0088516,              0.0088516
                    118,                 2.0453,                 1.3769,                 1.8809,                0.66945,                0.57895,                0.47268,                0.19671,                 2.8661,                 1.7534,                 2.5279,              0.0088417,              0.0088417,              0.0088417
                    119,                 2.0383,                 1.3983,                 1.9183,                0.54081,                0.47368,                0.33446,                  0.129,                 2.9666,                 1.7878,                 2.8264,              0.0088318,              0.0088318,              0.0088318
                    120,                 2.0671,                  1.386,                 1.9297,                0.70379,                 0.6256,                 0.6187,                0.26397,                 2.4996,                  1.752,                  2.093,              0.0088219,              0.0088219,              0.0088219
                    121,                 2.0795,                 1.3898,                 1.9245,                0.78955,                0.68421,                0.66787,                0.32994,                  2.526,                 1.5075,                 2.1706,               0.008812,               0.008812,               0.008812
                    122,                 2.0776,                  1.305,                 1.8716,                0.88973,                0.63158,                 0.6895,                0.40396,                 2.3269,                 1.4243,                 2.2288,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.9969,                 1.3018,                 1.8466,                0.72408,                0.73684,                0.71779,                0.32608,                  2.396,                 1.6678,                 2.1609,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.9786,                  1.301,                 1.8596,                0.82082,                0.73684,                0.70271,                0.29153,                 2.5242,                 1.6844,                 2.2085,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.9063,                 1.2285,                 1.8256,                 0.8152,                0.69711,                0.69854,                0.31516,                 2.4934,                 1.7049,                 2.1871,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.9607,                 1.2706,                 1.8281,                0.81065,                0.57895,                0.64404,                0.29954,                 2.6271,                 2.2029,                 2.2351,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.9662,                 1.2694,                 1.8358,                0.92255,                0.62721,                0.64988,                 0.2778,                 2.6898,                 1.8869,                 2.2157,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.9418,                 1.3347,                 1.8256,                0.69423,                0.63158,                0.64178,                0.26137,                 2.3753,                 1.6111,                 1.9666,              0.0087427,              0.0087427,              0.0087427
                    129,                 2.0156,                 1.3474,                 1.8861,                0.67275,                0.63158,                0.60491,                0.33601,                   2.44,                  1.525,                 2.2039,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.9231,                 1.3129,                 1.8272,                0.73971,                0.59907,                0.54383,                0.26301,                 2.5934,                  2.088,                  2.238,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.8949,                 1.2635,                 1.7878,                0.61135,                0.49759,                0.46122,                0.25739,                 2.4667,                 2.1392,                  2.218,               0.008713,               0.008713,               0.008713
                    132,                 1.7927,                 1.2063,                  1.725,                0.70014,                0.52632,                0.56307,                0.29302,                 2.4651,                 1.8017,                 2.3112,              0.0087031,              0.0087031,              0.0087031
                    133,                  1.853,                  1.249,                 1.7595,                 0.7124,                0.57895,                0.67553,                 0.2928,                  2.888,                 1.6367,                 2.5905,              0.0086932,              0.0086932,              0.0086932
