                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.6119,                0.94191,                 1.5501,                0.75613,                0.79728,                0.86012,                0.44479,                 2.0306,                 1.0013,                 1.9728,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.6277,                0.95471,                 1.5758,                 0.8727,                0.80952,                0.90687,                0.45755,                 2.0559,                0.93363,                 1.9798,              0.0088912,              0.0088912,              0.0088912
                    114,                  1.611,                0.93519,                 1.5554,                0.82707,                0.80952,                0.88611,                 0.4625,                 1.9297,                 1.0032,                 1.8979,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.6258,                0.93093,                 1.5768,                0.90477,                0.80952,                0.90596,                0.50013,                 1.9558,                0.85886,                 1.9214,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.6246,                0.94426,                 1.5539,                0.91664,                    0.8,                0.89281,                0.46313,                  1.993,                0.92558,                 1.9819,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.6504,                0.96622,                 1.5874,                 0.8804,                    0.8,                0.89352,                0.46388,                 2.0465,                0.94114,                  1.979,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.6706,                0.96582,                 1.6065,                0.85714,                0.74284,                0.84281,                0.42453,                 2.1614,                0.96211,                 2.0234,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.6448,                0.90927,                 1.5702,                0.93108,                    0.8,                0.93159,                0.47791,                 2.0418,                0.92072,                 1.9495,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.5835,                0.89104,                 1.5281,                0.86485,                 0.7619,                0.82181,                0.39894,                 2.2107,                 1.1555,                 2.0455,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.5692,                0.87845,                 1.5216,                0.92047,                0.80952,                0.90509,                0.48336,                 1.9766,                0.94159,                 1.9409,               0.008812,               0.008812,               0.008812
                    122,                 1.6067,                0.89952,                 1.5471,                 0.8909,                0.78095,                0.88056,                0.45407,                 2.0155,                 1.0085,                 1.9665,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.6095,                0.88638,                 1.5394,                0.86456,                0.79029,                0.85153,                0.43618,                 2.1117,                 1.0274,                 2.0279,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.5715,                0.88081,                 1.5236,                0.88319,                0.74286,                0.82911,                0.41737,                 2.1235,                0.97627,                 2.0083,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.5834,                0.89424,                 1.5305,                0.89694,                0.82884,                0.91032,                0.48081,                 1.9574,                0.82675,                 1.8923,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.6021,                0.89326,                 1.5464,                0.88531,                0.80867,                0.86191,                0.46139,                 1.9022,                0.99046,                 1.9058,              0.0087625,              0.0087625,              0.0087625
                    127,                  1.572,                0.87292,                 1.5244,                0.90435,                0.81905,                0.90405,                0.47764,                 2.0103,                0.86287,                 1.9406,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.5266,                0.84468,                 1.4915,                0.86371,                0.84502,                0.90502,                0.48782,                 1.9455,                0.89076,                 1.9316,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.5701,                0.89946,                 1.5065,                0.87489,                0.86579,                 0.9071,                0.46141,                 1.9928,                 0.9456,                 1.9129,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.5642,                0.88494,                  1.518,                0.90886,                    0.8,                 0.9085,                0.46997,                 1.9642,                0.86383,                 1.9205,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.5572,                 0.8754,                 1.5118,                0.92156,                0.79048,                0.93205,                0.49396,                 2.0422,                0.84422,                 1.9393,               0.008713,               0.008713,               0.008713
                    132,                 1.5492,                0.86074,                 1.4834,                0.93501,                0.80952,                0.89275,                0.47807,                 2.0219,                0.90552,                 1.9537,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.5806,                0.88388,                 1.5408,                0.81736,                0.80982,                0.86974,                0.46572,                 2.0091,                0.89717,                 1.9958,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.5578,                0.88898,                  1.539,                0.94602,                0.83455,                0.91089,                0.45576,                 2.0584,                0.89896,                  2.008,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.5332,                0.84738,                 1.4809,                0.91595,                    0.8,                0.90214,                0.50268,                 1.9693,                0.84547,                 1.9522,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.5302,                0.85725,                 1.4963,                0.91045,                0.77464,                0.87753,                  0.469,                 1.9811,                0.89389,                 1.9268,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.5021,                0.84541,                 1.4759,                0.90343,                0.80185,                0.88648,                0.45895,                 2.0131,                0.90664,                 1.9746,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.5152,                0.86248,                 1.4934,                0.88105,                0.87619,                0.91999,                0.47281,                 2.0404,                0.83839,                 1.9671,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.5505,                0.87031,                 1.5218,                0.83836,                0.80952,                0.85802,                0.47706,                 1.9919,                0.85873,                 1.9456,              0.0086338,              0.0086338,              0.0086338
                    140,                  1.531,                0.83753,                 1.4912,                0.89552,                 0.8163,                0.85234,                0.47498,                 1.9661,                0.90324,                 1.9066,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.4985,                0.80319,                 1.4553,                0.96144,                    0.8,                0.89983,                0.46849,                 2.0018,                0.88666,                 1.9212,               0.008614,               0.008614,               0.008614
                    142,                 1.4932,                0.82452,                 1.4719,                0.89687,                0.86667,                0.92402,                0.49264,                 1.9834,                0.81446,                 1.9461,              0.0086041,              0.0086041,              0.0086041
                    143,                  1.487,                0.82322,                 1.4545,                0.90439,                0.86667,                0.89125,                 0.4466,                 2.0255,                 0.9029,                  1.933,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.4739,                0.80654,                 1.4673,                0.91461,                0.81611,                 0.8903,                0.47781,                 1.9951,                0.91371,                 1.9858,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.5056,                0.82945,                 1.4806,                0.88677,                0.85714,                 0.9147,                 0.4641,                 2.0554,                0.87261,                 1.9418,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.4868,                0.78805,                 1.4612,                0.89948,                0.86667,                0.92963,                0.46245,                 2.0013,                0.84567,                 1.9629,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.4967,                0.81743,                 1.4762,                  0.945,                0.81825,                0.92096,                0.49087,                 1.9093,                0.86566,                 1.8417,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.5035,                0.83066,                 1.4624,                0.90265,                 0.7948,                0.90262,                0.46497,                 2.0131,                0.90603,                 1.9715,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.4926,                0.82002,                 1.4638,                0.91937,                0.80952,                0.91815,                0.47862,                 1.9396,                0.83841,                 1.9269,              0.0085348,              0.0085348,              0.0085348
