                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                 2.0532,                 1.2785,                 1.7204,                0.72896,                0.57778,                 0.6403,                 0.2863,                 2.6981,                 1.8308,                 2.3925,              0.0090991,              0.0090991,              0.0090991
                     93,                 2.1031,                 1.4043,                 1.8125,                0.59621,                0.55556,                0.56327,                 0.2195,                 2.6929,                 1.9766,                 2.2784,              0.0090892,              0.0090892,              0.0090892
                     94,                  2.094,                 1.3664,                 1.7678,                0.77216,                0.46667,                0.58118,                0.23925,                  2.733,                 1.8709,                 2.3034,              0.0090793,              0.0090793,              0.0090793
                     95,                 2.1165,                  1.355,                 1.8039,                0.82357,                0.51111,                0.62145,                0.27773,                 2.7205,                 1.9705,                 2.2416,              0.0090694,              0.0090694,              0.0090694
                     96,                 2.1851,                 1.3425,                  1.807,                0.79096,                0.55556,                0.60075,                0.22503,                 2.7997,                 2.1204,                 2.3203,              0.0090595,              0.0090595,              0.0090595
                     97,                  2.056,                 1.2964,                 1.7964,                0.51006,                0.28889,                0.26388,                0.09616,                  3.169,                 3.7358,                  2.603,              0.0090496,              0.0090496,              0.0090496
                     98,                 2.1062,                 1.3738,                 1.7442,                0.56948,                0.53333,                0.51395,                0.23034,                 2.7647,                  1.868,                 2.3383,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.9784,                  1.252,                  1.722,                0.82385,                0.62222,                0.72478,                0.32456,                 2.4996,                  1.634,                  2.118,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.9693,                 1.2182,                 1.6897,                0.79284,                0.62222,                0.68032,                  0.307,                    2.7,                 1.8867,                 2.2832,              0.0090199,              0.0090199,              0.0090199
                    101,                 2.0325,                  1.249,                 1.7541,                0.78085,                0.62222,                0.71457,                0.31457,                 2.6958,                 1.8448,                 2.2351,                0.00901,                0.00901,                0.00901
                    102,                 2.0274,                 1.2158,                 1.7178,                0.71509,                0.53333,                0.53359,                0.21998,                  2.834,                 2.7318,                 2.3427,              0.0090001,              0.0090001,              0.0090001
                    103,                 2.0283,                 1.2303,                 1.7528,                 0.9372,                0.66341,                0.73681,                0.32931,                 2.7057,                 1.7618,                 2.1915,              0.0089902,              0.0089902,              0.0089902
                    104,                 2.0197,                 1.2992,                 1.7295,                0.80444,                0.64444,                0.70015,                0.28923,                  2.734,                  1.744,                 2.3481,              0.0089803,              0.0089803,              0.0089803
                    105,                  1.974,                 1.2411,                 1.7273,                0.78482,                0.53333,                0.56456,                0.25393,                 2.8768,                 2.2874,                 2.4199,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.9684,                 1.2436,                 1.7628,                0.91043,                0.45195,                0.61391,                0.26392,                 2.7107,                 1.8812,                 2.3172,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.9489,                 1.1732,                 1.6624,                 0.7868,                0.62222,                 0.6557,                0.29802,                 2.6059,                 2.0433,                  2.235,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.9956,                 1.2007,                 1.7338,                0.76526,                0.46667,                0.57636,                0.22143,                 2.9371,                   2.25,                 2.3518,              0.0089407,              0.0089407,              0.0089407
                    109,                  2.007,                 1.1612,                 1.7195,                0.59165,                0.62222,                0.60471,                0.24355,                 2.7291,                 1.6543,                 2.3144,              0.0089308,              0.0089308,              0.0089308
                    110,                  1.958,                 1.1647,                 1.6864,                0.87996,                0.46667,                0.53938,                 0.2156,                 2.7901,                 2.0864,                 2.3472,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.9006,                 1.1713,                 1.6847,                0.79562,                0.64444,                0.68418,                0.30051,                 2.7307,                 2.0714,                 2.2955,               0.008911,               0.008911,               0.008911
                    112,                  1.945,                 1.1555,                 1.6998,                0.80534,                0.62222,                0.72223,                  0.296,                 2.6709,                 1.6915,                 2.2663,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.9356,                 1.1725,                 1.7006,                0.92246,                0.57778,                0.71107,                0.29233,                 2.6782,                 1.7981,                  2.239,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.9317,                  1.137,                 1.6574,                0.81698,                0.53333,                0.65356,                0.29128,                 2.5308,                 1.9699,                 2.1643,              0.0088813,              0.0088813,              0.0088813
                    115,                 2.0109,                 1.2031,                  1.702,                0.87245,                0.60819,                0.71295,                0.31524,                 2.5271,                 1.7856,                 2.1199,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.9464,                 1.1711,                  1.673,                0.69384,                0.60443,                0.65941,                0.29992,                 2.4806,                 1.7454,                  2.178,              0.0088615,              0.0088615,              0.0088615
                    117,                 2.0099,                 1.1582,                 1.7012,                0.74292,                0.51111,                0.59988,                0.27486,                 2.6195,                 1.8124,                  2.248,              0.0088516,              0.0088516,              0.0088516
                    118,                  1.985,                 1.1673,                 1.6876,                0.88418,                    0.6,                  0.675,                0.32934,                 2.5666,                 1.7018,                 2.1944,              0.0088417,              0.0088417,              0.0088417
