                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 2.1966,                 1.3766,                 1.8086,                0.91352,                0.78266,                0.88836,                0.32821,                 2.5927,                 1.2361,                 2.0535,              0.0095644,              0.0095644,              0.0095644
                     46,                  2.161,                 1.3093,                 1.6871,                0.77283,                0.66667,                0.74812,                0.34119,                 2.3991,                 1.4662,                 1.8883,              0.0095545,              0.0095545,              0.0095545
                     47,                 2.2517,                 1.3671,                 1.7467,                0.61333,                0.51852,                0.62763,                0.20909,                 2.6444,                  1.561,                 2.0224,              0.0095446,              0.0095446,              0.0095446
                     48,                 2.1296,                 1.3119,                 1.7009,                0.76839,                0.61478,                0.69452,                0.30838,                 2.5804,                 1.6396,                 1.9661,              0.0095347,              0.0095347,              0.0095347
                     49,                 2.0737,                 1.2783,                 1.6887,                 0.6923,                0.77778,                0.76149,                0.31907,                 2.4145,                 1.7792,                 1.8956,              0.0095248,              0.0095248,              0.0095248
                     50,                  2.089,                 1.2877,                 1.7549,                0.79804,                0.81481,                0.86447,                0.37299,                 2.4037,                 1.7426,                  2.032,              0.0095149,              0.0095149,              0.0095149
                     51,                 2.1882,                 1.2981,                 1.7667,                0.87501,                0.81481,                0.82325,                0.38933,                 2.3167,                 1.3235,                 1.8242,               0.009505,               0.009505,               0.009505
                     52,                 2.1197,                 1.2948,                 1.7575,                0.75735,                 0.7037,                0.80316,                0.38336,                 2.4661,                 1.2459,                 1.9307,              0.0094951,              0.0094951,              0.0094951
                     53,                 2.0596,                 1.2611,                 1.7095,                0.96057,                0.81481,                0.91411,                 0.4094,                  2.344,                 1.1796,                 1.8742,              0.0094852,              0.0094852,              0.0094852
                     54,                 2.0145,                 1.2788,                  1.668,                0.58518,                0.52262,                0.60415,                0.26252,                 2.7254,                 1.5816,                 2.0697,              0.0094753,              0.0094753,              0.0094753
                     55,                 2.0186,                 1.1972,                 1.6253,                0.67873,                 0.7037,                0.75506,                0.34956,                 2.4396,                 1.4176,                 1.8509,              0.0094654,              0.0094654,              0.0094654
                     56,                 2.0251,                 1.1965,                  1.687,                0.68744,                0.22222,                0.22531,                 0.0921,                 2.7273,                 3.4947,                 2.0901,              0.0094555,              0.0094555,              0.0094555
                     57,                 2.1004,                 1.2498,                 1.7072,                0.95797,                0.84435,                0.92576,                0.39302,                 2.3299,                 1.3708,                 1.8491,              0.0094456,              0.0094456,              0.0094456
                     58,                 2.0853,                 1.2199,                 1.7198,                0.93584,                0.88889,                0.94604,                0.42671,                 2.2763,                 1.1885,                 1.8558,              0.0094357,              0.0094357,              0.0094357
                     59,                 2.0578,                 1.0944,                 1.6897,                 0.9478,                0.74074,                0.80905,                 0.3806,                 2.2742,                 1.3002,                 1.7848,              0.0094258,              0.0094258,              0.0094258
                     60,                 2.0695,                 1.2233,                 1.7016,                0.81714,                0.74074,                0.80775,                0.37448,                 2.2164,                 1.7297,                 1.7886,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.9859,                 1.2275,                 1.6631,                0.86685,                0.66667,                0.74525,                0.28981,                 2.3541,                 1.5173,                 1.8878,               0.009406,               0.009406,               0.009406
                     62,                 2.0363,                 1.2066,                 1.6663,                0.64247,                0.66667,                0.69557,                0.30564,                 2.2578,                 2.4518,                 1.7526,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.9964,                 1.1162,                 1.6993,                0.66052,                0.81481,                0.81867,                0.30518,                 2.3334,                 2.3016,                 1.8148,              0.0093862,              0.0093862,              0.0093862
                     64,                 2.0241,                 1.1495,                 1.6576,                0.72294,                0.87008,                0.83638,                0.33649,                 2.2662,                 1.7334,                 1.8081,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.9814,                 1.1455,                 1.6528,                0.84485,                 0.7037,                0.80627,                0.33908,                 2.4381,                 1.4794,                 1.9877,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.9621,                 1.0959,                 1.6457,                0.88357,                0.74074,                0.87123,                0.37382,                  2.347,                 1.2768,                  1.896,              0.0093565,              0.0093565,              0.0093565
                     67,                   1.95,                 1.0959,                  1.631,                 0.9504,                0.70985,                0.86497,                0.38145,                 2.2855,                 1.2107,                 1.7794,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.9411,                 1.0798,                 1.6406,                0.88232,                0.83339,                0.88204,                0.39221,                 2.2667,                 1.1639,                   1.82,              0.0093367,              0.0093367,              0.0093367
                     69,                 2.0078,                  1.085,                 1.6764,                0.80741,                0.77641,                 0.8327,                0.30205,                 2.7092,                  1.611,                 2.0989,              0.0093268,              0.0093268,              0.0093268
                     70,                 2.0523,                 1.0947,                 1.6725,                0.97786,                0.44444,                0.59397,                0.23188,                 2.7253,                 1.7218,                 2.1167,              0.0093169,              0.0093169,              0.0093169
                     71,                 2.0773,                  1.132,                 1.7099,                0.81746,                0.66359,                0.74801,                0.29585,                 2.5957,                  1.377,                 2.1091,               0.009307,               0.009307,               0.009307
                     72,                  2.066,                 1.1175,                 1.7138,                0.88255,                0.81481,                0.85645,                0.38168,                 2.4744,                 1.1706,                 1.9233,              0.0092971,              0.0092971,              0.0092971
