                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.93771,                0.51129,                 1.0279,                0.90959,                0.84156,                0.89318,                0.42049,                 1.7873,                0.87983,                 1.8433,              0.0091684,              0.0091684,              0.0091684
                     86,                0.93184,                0.50747,                 1.0311,                0.89509,                0.71049,                0.83397,                0.39908,                 1.8073,                   1.02,                 1.8712,              0.0091585,              0.0091585,              0.0091585
                     87,                0.93199,                0.51237,                 1.0123,                0.85206,                0.78339,                0.85218,                0.39029,                 1.8449,                0.94165,                 1.8792,              0.0091486,              0.0091486,              0.0091486
                     88,                0.92656,                0.50605,                 1.0213,                0.85773,                0.82468,                0.84871,                0.42244,                 1.8003,                0.88383,                 1.8903,              0.0091387,              0.0091387,              0.0091387
                     89,                0.93146,                0.51536,                 1.0265,                0.82911,                0.84119,                0.85238,                0.40664,                 1.7781,                0.86988,                 1.8314,              0.0091288,              0.0091288,              0.0091288
                     90,                0.93111,                0.51047,                 1.0105,                 0.8484,                0.79008,                0.84545,                0.39393,                 1.8213,                 0.9219,                  1.891,              0.0091189,              0.0091189,              0.0091189
                     91,                 0.9148,                0.48887,                  1.022,                0.88406,                0.83312,                 0.8703,                0.41768,                 1.7779,                0.93167,                 1.8598,               0.009109,               0.009109,               0.009109
                     92,                0.94385,                0.50749,                 1.0349,                 0.8609,                0.78831,                0.85053,                0.40238,                 1.8029,                0.90489,                 1.8446,              0.0090991,              0.0090991,              0.0090991
                     93,                0.94861,                0.51759,                 1.0274,                0.80827,                0.85486,                0.86488,                0.40153,                 1.7828,                0.92651,                 1.8344,              0.0090892,              0.0090892,              0.0090892
                     94,                0.92811,                0.50053,                 1.0119,                0.87108,                0.78306,                0.87055,                0.42877,                 1.8283,                0.95404,                 1.8906,              0.0090793,              0.0090793,              0.0090793
                     95,                0.89774,                0.49916,                 1.0006,                0.84153,                0.80791,                0.85887,                0.39859,                 1.8489,                0.93276,                 1.8932,              0.0090694,              0.0090694,              0.0090694
                     96,                0.90234,                0.49725,                 1.0115,                0.83764,                0.83447,                0.88273,                0.41856,                  1.843,                0.91433,                 1.9288,              0.0090595,              0.0090595,              0.0090595
                     97,                0.92072,                0.49958,                  1.008,                 0.9045,                0.74933,                0.84086,                0.41595,                 1.8314,                0.96551,                 1.8858,              0.0090496,              0.0090496,              0.0090496
